TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,Income,Expenditure,GiftsTransaction,TransactionAmount,TransactionType,TransactionLocation,DeviceType,Terrorism,UserTenure,IsFraud
8788,3221,21,1,2,1,0,0,34915.42,19759.44,3708.78,16.41,2,6,0,0,103,0
2705,2962,37,1,2,0,1,2,73711.66,27304.81,13830.04,130.62,2,3,2,1,93,0
16168,3682,21,0,2,0,1,0,83846.36,58195.264,12949.52,22.02,2,7,1,1,53,0
9699,1062,26,1,0,0,1,2,73056.28,49734.42,8034.66,33.51,0,7,1,0,113,0
17388,3808,52,1,1,1,1,0,31522.81,20493.628,250.33,40.852,2,1,0,0,102,0
16190,4269,32,0,0,3,0,0,66797.14,53117.656,1353.38,64.54,0,1,1,1,21,0
810,1345,37,0,1,2,1,3,90265.4,31990.31,1531.84,504.99,1,6,0,0,7,1
5317,1640,35,1,2,0,1,2,123562.46,76460.54,1234.88,667.94,1,1,1,0,15,0
11316,779,39,0,2,0,0,1,105346.36,70221.62,606.58,52.68,1,2,1,1,108,0
312,2574,40,1,2,0,0,0,66045.07,29457.67,8467.54,114.71,1,1,0,0,37,1
2073,1616,43,1,2,1,0,1,40283.38,18768.11,7794.56,3.48,1,1,0,0,51,0
9730,1393,34,0,2,1,1,4,84859.6,55513.83,2465.82,182.51,2,1,2,0,108,0
15459,2642,43,1,3,0,0,0,69216.37,38828.504,9508.48,244.552,2,5,0,1,95,0
17310,387,31,1,1,1,0,3,97327.45,35750.652,8135.41,39.852,3,4,0,1,69,1
7734,2900,31,0,2,1,1,2,65047.58,34551.67,2394.24,49.3,2,2,0,0,71,1
885,2316,35,0,2,1,1,4,49216.51,29424.59,4717.88,682.48,0,5,0,1,27,0
9669,2793,48,0,2,2,1,3,42316.6,29135.11,3027.38,310.03,1,7,2,1,87,1
1790,4352,-1,1,2,0,0,0,84687.96,32395.98,9107.96,328.72,3,1,0,0,8,1
11740,1077,26,1,2,0,2,4,53713.03,21018.15,5822.14,5.17,2,0,0,0,3,1
3454,2139,28,1,2,0,0,2,72037.18,43485.84,7011.08,692.37,1,2,0,1,25,0
8874,2364,46,1,0,0,0,1,47532.86,29131.18,3083.78,3851.1,1,0,0,0,61,1
3895,3950,49,0,0,0,0,2,47733.97,16521.77,545.3,80.85,1,6,2,0,71,0
16463,4835,18,1,2,1,1,3,122533.56,47113.368,11158.42,191.872,1,6,1,1,78,0
12053,3936,49,1,0,2,0,4,114892.99,58945.54,1361.92,2555.79,1,4,1,0,75,1
13060,2229,34,0,2,0,1,3,73407.33,26907.28,7363.06,68.63,1,3,1,0,84,0
8249,386,25,1,2,0,1,1,42983.87,28576.8,6094.44,14.84,3,0,2,0,16,1
17399,307,31,1,2,0,1,3,25062.03,13160.308,1639.45,528.208,3,7,0,0,71,1
8012,3214,41,1,2,1,1,3,62169.53,36891.5,3853.5,106.63,2,0,1,0,21,1
10228,2303,26,1,3,2,0,1,138804.27,70992.28,11425.74,7.7,3,7,0,0,36,1
16839,2666,20,1,2,0,0,4,56769.05,31324.52,1174.18,209.488,1,5,1,1,119,0
17219,3658,36,0,2,1,1,2,51560.38,16182.52,1508.46,596.156,3,0,0,0,54,1
14361,3928,33,0,2,2,1,0,35880.19,14230.71,10244.42,109.78,3,6,0,0,66,1
7925,1556,47,2,0,0,3,0,107719.26,35823.48,6236.06,8.56,3,6,0,0,61,1
1468,4290,42,0,1,1,1,4,62788.21,37465.32,5713.76,44.43,0,6,0,0,105,0
9608,4311,27,1,2,3,2,2,26868.49,15021.7,7309.34,341.96,3,6,0,0,45,1
470,3902,46,1,0,2,1,0,67126.03,45022.83,5246.26,396.27,2,4,1,1,73,1
2722,4070,30,0,3,2,1,1,57713.55,29483.43,2137.8,324.55,0,0,0,0,30,0
5419,1496,44,0,3,2,1,3,55281.41,43190.86,5025.96,98.83,1,1,0,0,55,0
17324,2521,40,1,0,0,3,1,72463.09,53109.816,2797.54,89.208,1,4,0,1,72,1
16893,4673,21,1,0,1,1,1,111896.62,68741.42,3534.38,682.42,1,1,0,1,109,0
12085,469,52,0,2,0,0,2,49350.04,18779.74,1144.42,67.55,1,4,1,0,48,0
6041,1161,-1,0,2,0,1,3,44555.44,15289.42,8880.66,39.68,1,2,0,0,71,0
2744,2720,34,0,2,1,1,1,48871.92,33213.25,3799.38,53.72,3,3,1,1,117,1
4569,2561,-1,1,0,1,0,4,83058.86,28091.27,23288.18,159.34,0,0,1,1,105,0
10140,993,18,0,3,3,1,4,96295.59,74288.33,8046.62,133.07,1,4,2,0,27,0
10264,4446,38,0,0,2,0,1,42550.43,15857.83,4334.88,1057.21,1,6,0,0,24,0
14476,3160,43,0,1,2,1,2,74025.7,31964.06,6082.7,211.52,3,1,0,0,39,1
16167,1515,38,1,3,0,0,0,87983.99,55021.432,5129.87,604.568,2,3,0,0,46,0
4674,4204,36,1,0,2,1,2,25673.65,12966.62,1301.98,164.64,1,0,0,0,72,0
7456,1676,32,0,2,0,1,4,62487.42,30136.55,4833.1,37.84,3,0,0,0,14,1
9247,4226,32,1,2,2,1,1,110327.56,81098.83,14456.86,64.37,0,1,1,0,74,1
12535,4544,39,0,2,0,0,4,45320.88,31059.14,17705.7,65.48,1,3,0,0,17,0
16569,3390,31,1,2,1,1,1,25794.6,14632.564,1584.27,230.792,1,3,0,0,65,0
10807,2557,23,0,3,1,2,3,134284.48,102850.31,3922.2,168.63,1,7,1,0,80,0
6379,1218,45,1,2,2,1,1,73404.38,49410.72,3974.8,7.39,1,0,1,1,23,1
12184,899,24,0,0,2,1,1,50696.0,30589.71,2470.36,15.31,1,6,0,1,104,1
15431,2659,29,0,0,1,1,3,133897.94,91111.452,2157.14,1343.9,3,5,0,1,46,1
3876,1340,-1,0,2,1,1,2,41567.49,14191.94,6864.64,1368.93,1,6,0,0,16,1
1075,3148,-1,0,2,1,0,3,83260.62,41450.56,309.48,790.32,1,5,0,0,15,0
9307,2654,31,0,1,0,0,2,72515.21,53773.73,696.56,608.65,1,3,0,0,16,0
3936,2432,57,1,1,2,0,1,123587.73,98657.25,1709.16,71.73,1,5,0,1,116,0
16919,698,35,1,0,0,3,4,55141.54,42920.14,10998.36,13.468,2,0,1,0,107,1
17085,2775,27,1,0,1,0,2,45755.94,18493.1,2687.22,271.36,3,4,1,0,11,1
7141,1922,48,0,0,1,1,0,40174.43,20009.67,4038.18,726.27,0,6,0,1,59,0
4207,4733,-1,2,0,1,3,0,52193.22,25497.5,143.68,304.47,0,1,0,0,52,0
6713,3812,44,1,1,1,2,2,66266.53,46683.72,5201.88,34.27,1,6,0,1,28,0
9747,4660,24,1,0,0,1,0,145597.76,105079.53,23721.62,23.19,1,1,0,0,100,0
9644,4617,32,0,1,2,1,3,77947.37,32318.24,5043.66,359.94,1,5,0,0,31,0
2149,4183,47,0,0,1,1,1,94159.65,72223.16,5112.12,12.95,2,0,0,0,62,0
8511,3268,35,0,2,0,0,2,89349.76,53887.72,6477.72,395.18,0,3,1,0,88,0
10766,3979,42,0,0,1,0,4,69105.15,33864.48,2403.4,616.74,1,5,1,1,89,0
10114,1378,48,0,0,1,2,0,88955.96,55817.31,3072.22,223.49,3,0,2,0,69,1
9485,2636,53,1,2,1,1,4,91384.68,33075.24,7635.82,16.7,1,1,2,0,84,1
74,1194,39,0,2,0,1,4,56276.52,28970.93,3066.86,1828.98,2,1,0,1,29,1
13199,3262,-1,1,2,0,1,0,64075.21,47571.28,2833.2,47.02,2,7,1,0,11,1
7339,1077,26,1,2,0,2,4,53713.03,21018.15,5822.14,65.33,3,5,0,0,3,1
15784,2922,36,1,3,0,1,0,44173.02,15891.856,1037.17,134.444,1,5,0,1,89,0
11977,2535,26,0,3,0,1,3,37855.91,28042.32,10033.68,684.36,1,3,0,0,114,0
14503,2654,31,0,1,0,0,2,72515.21,53773.73,696.56,37.14,3,4,0,0,16,1
14745,214,28,2,3,2,1,1,70233.33,33886.132,2846.76,103.884,1,0,1,0,69,0
14977,1002,31,1,3,1,0,3,80365.59,60761.916,30567.34,273.716,1,3,0,1,93,0
12128,3189,38,1,2,0,0,1,134866.39,66806.23,7882.88,361.03,0,6,1,1,108,0
17092,2402,54,1,3,0,0,1,113507.78,84879.48,9889.09,93.02,1,4,0,0,89,0
2509,3042,29,1,2,1,1,3,73979.9,45094.78,3695.06,2066.61,1,6,0,1,77,0
7281,807,53,0,2,0,1,2,140188.34,98713.49,10102.96,380.32,2,1,0,0,118,1
9244,1627,-1,0,0,1,3,2,6849.34,3813.53,390.1,33.61,3,2,0,0,40,1
11766,1604,39,0,2,2,1,3,37413.88,23911.35,2980.6,73.03,1,5,0,0,103,0
16116,927,26,0,0,1,0,2,158381.49,63540.336,1864.17,254.62,2,7,0,1,76,0
4067,4792,31,1,0,1,2,0,40523.16,29292.28,2011.96,32.0,2,5,1,0,82,0
9648,3975,27,0,2,1,0,2,123517.64,77327.48,24471.82,475.61,1,3,0,0,89,0
11270,4364,40,0,0,2,1,4,39458.55,26376.66,7501.72,1243.3,3,2,0,1,44,1
17878,2663,39,0,2,1,1,2,43325.71,33433.968,595.96,177.556,3,6,1,0,95,1
3145,955,34,0,1,3,2,1,117635.93,71354.51,541.34,506.98,3,5,1,1,8,0
11717,3807,54,1,2,1,0,1,39560.67,13909.15,1899.78,47.99,0,7,1,1,109,1
12195,1376,48,2,2,1,1,2,49912.83,22465.4,1962.44,245.27,2,3,1,0,18,1
14187,4883,39,1,1,1,3,1,34958.18,25789.2,872.2,163.96,3,4,2,0,73,1
7926,277,43,1,2,0,2,4,39651.83,23917.29,4043.3,19.9,1,7,0,1,64,1
16049,591,33,1,2,1,1,4,149695.85,109836.332,29147.8,108.404,1,1,1,0,20,1
16406,1573,47,0,2,1,0,2,60342.62,36530.064,7892.11,1518.66,3,0,2,0,109,1
540,4219,32,0,2,1,1,3,140144.9,58538.82,10957.96,76.35,2,2,0,1,96,0
4235,934,44,1,2,1,1,1,77543.56,58913.12,14206.98,21.84,3,5,0,1,97,1
5507,2393,-1,1,0,3,1,3,125722.27,42837.17,11265.04,324.4,3,7,2,0,107,1
14992,4417,36,0,1,1,0,4,71438.16,48700.564,6137.74,2.608,1,5,0,0,52,0
12114,2539,32,0,2,3,1,3,24794.21,12429.44,636.58,99.72,1,2,1,0,47,0
754,4464,41,1,2,1,0,0,68667.6,36310.24,2999.28,234.37,3,5,0,1,46,0
11177,1547,23,0,1,3,1,0,81916.76,48992.61,8209.52,202.39,1,1,0,0,91,0
2542,63,47,0,1,1,1,2,69970.94,54683.15,3138.9,130.85,0,7,1,1,106,0
6073,2168,42,0,1,2,1,3,62742.3,28130.08,14282.8,289.22,1,0,0,0,36,0
12529,2984,36,0,2,0,0,1,46981.45,17415.2,7322.76,151.01,1,2,2,1,1,0
5218,1734,40,1,2,0,1,2,68508.66,51389.42,19019.18,527.68,1,2,0,0,119,0
13854,379,-1,1,2,0,0,3,61715.74,32466.19,11255.52,238.32,1,0,0,0,95,1
17947,957,18,0,3,1,1,0,62744.15,46399.936,9007.29,394.24,3,3,0,0,119,1
237,4119,18,0,1,1,1,3,48301.46,37479.91,213.3,434.6,1,3,0,0,44,0
4271,1059,-1,1,2,0,3,0,26864.15,15621.93,532.8,455.96,1,1,1,1,45,1
5875,4950,46,1,2,0,3,0,67342.62,28222.07,7940.26,179.09,1,3,0,0,86,0
6657,3215,50,1,0,1,0,1,70228.1,27838.15,3035.66,85.34,1,5,1,1,54,0
100,2957,18,0,0,1,1,0,75412.58,30198.73,1613.18,27.11,2,7,0,0,16,1
11201,1610,18,1,2,3,0,0,74561.79,25356.27,1575.92,94.83,1,1,2,1,32,0
14838,2974,48,1,0,1,1,0,58267.65,21420.612,4259.61,19.712,1,7,0,0,93,0
13114,3294,35,0,2,2,1,2,32599.76,23906.09,3636.42,40.11,1,3,0,0,41,0
10296,1116,32,0,2,0,1,1,60108.48,24495.43,2378.3,22.39,1,3,0,0,104,1
5362,225,30,0,0,1,1,4,37780.78,12961.9,1985.72,50.93,1,0,1,0,9,0
4766,4028,22,0,1,2,1,2,52070.53,17007.13,496.5,510.02,1,2,0,0,58,0
7503,415,18,1,0,3,1,0,52004.75,24032.52,1403.14,4498.41,1,2,0,1,102,1
12658,3397,36,1,0,1,1,2,45303.17,33079.44,1904.78,474.94,3,5,0,0,88,1
8793,1886,-1,1,0,0,0,3,137251.97,66426.31,10889.7,1318.07,2,0,1,1,68,1
13068,1142,-1,0,0,1,1,0,48304.35,18111.1,4079.22,301.48,2,5,0,1,90,0
1308,3024,30,1,2,2,0,3,42866.74,30118.98,418.98,140.54,2,3,1,0,114,0
1582,4381,22,1,0,1,1,0,72642.01,28041.79,1763.66,572.14,1,2,0,0,1,0
16581,4948,34,1,3,1,1,2,85488.06,56306.448,5706.44,1738.748,1,2,0,0,5,1
2431,2434,44,1,0,0,0,3,76975.08,46479.95,3825.12,312.21,1,2,0,1,113,0
1044,4729,24,0,0,1,1,1,63003.34,44798.96,3417.08,954.76,1,4,0,1,79,1
15898,4512,46,1,0,1,0,1,94533.14,52213.24,11711.48,3421.864,0,0,1,0,43,1
9749,1443,36,0,2,2,0,1,100593.09,72966.88,2921.7,724.95,1,1,1,1,78,1
5009,1731,38,1,1,1,1,1,48351.05,38352.35,5037.56,616.05,1,1,0,0,78,1
16732,2931,50,0,3,0,0,4,56018.19,17430.568,5365.67,48.188,3,5,2,0,54,1
1487,3707,38,1,2,1,3,2,72687.22,36691.52,3276.18,77.7,1,5,1,1,115,0
7633,1874,38,1,1,0,0,4,73261.55,47239.25,2580.7,9.2,2,3,2,1,48,0
5795,3331,41,0,2,0,1,0,90197.73,28462.29,7218.58,86.44,2,1,0,1,11,1
5491,4529,38,1,2,1,0,0,44891.56,18784.18,2058.68,24.48,1,3,0,0,14,1
14445,558,31,0,2,0,1,4,68318.74,44309.96,86.08,1650.19,1,2,0,0,82,0
618,3381,20,1,2,2,1,0,37172.54,28720.05,2880.82,65.25,1,7,0,0,82,0
3799,562,31,1,2,1,0,0,117867.49,85912.64,8848.22,382.85,2,3,0,0,70,0
10862,2943,35,0,2,1,3,3,72997.29,42991.78,4456.54,378.79,3,0,0,0,104,1
1600,4754,18,0,0,0,0,0,70561.91,27905.97,636.08,62.39,2,1,2,0,41,0
14526,4062,33,1,0,0,3,4,38089.79,11670.35,2409.48,179.42,1,2,0,0,116,1
14355,204,49,0,3,0,0,2,77819.83,37484.44,13122.0,19.55,3,1,0,0,63,1
9807,1389,28,0,0,1,0,4,93565.48,30483.18,5342.02,363.56,3,7,0,0,62,1
1752,853,29,0,3,0,1,1,88377.02,49428.86,7492.18,226.27,2,2,0,0,39,0
11921,575,39,0,2,0,1,3,108479.85,75391.09,7587.74,149.1,2,0,1,0,106,0
2040,4668,18,0,2,1,1,4,73230.56,33618.67,3248.48,273.63,2,4,0,0,106,0
2083,3761,38,1,0,1,1,4,77265.35,55686.4,7632.4,3041.37,3,5,0,0,3,1
7965,2935,54,0,1,3,0,4,46730.01,17524.03,3686.48,80.59,1,7,2,0,9,0
12314,165,45,2,2,1,0,4,62310.6,29948.41,4257.54,1244.65,1,2,0,0,79,0
546,4749,-1,1,0,0,1,0,99885.64,59227.77,14574.88,33.7,1,5,2,1,31,0
6199,965,43,1,2,0,1,4,74207.88,39390.26,264.68,229.87,1,6,0,1,29,0
17398,4144,51,1,2,1,0,4,32434.06,20912.992,1859.22,53.876,0,2,0,0,18,0
13106,2598,51,1,0,0,2,4,40489.28,27888.91,6095.86,299.6,1,2,0,0,16,0
15454,2017,25,1,1,1,0,0,87951.15,36440.056,6497.74,711.272,2,7,2,1,33,1
5147,2875,35,0,0,0,1,1,96920.86,48760.08,24648.32,176.13,2,1,1,0,99,0
15329,763,41,1,2,2,0,0,87190.34,61352.952,5838.83,219.74,1,3,2,1,74,0
8867,3929,35,1,2,2,1,3,53563.67,39070.48,9270.66,155.04,1,3,0,0,109,0
17264,2491,51,0,1,0,1,3,66875.98,47825.788,1123.2,278.828,0,6,0,1,107,1
6014,1051,55,0,3,1,0,1,35735.73,13352.18,98.2,58.28,1,1,0,1,5,0
7169,2204,37,1,3,2,0,4,65331.89,36545.51,5121.6,625.1,2,1,0,0,16,1
175,158,39,0,2,3,0,2,35172.5,15922.88,2390.14,36.93,1,2,0,0,85,1
17863,3189,38,1,2,0,0,1,134866.39,66539.004,7728.31,343.76,2,5,1,1,108,0
2208,2014,34,1,2,0,1,3,68864.26,52289.08,6056.1,912.08,0,1,2,0,24,0
16092,3350,34,0,0,0,1,3,78943.77,55865.54,7496.11,34.468,2,6,0,0,88,0
3787,1726,32,1,0,0,1,3,59233.53,21991.71,2769.14,22.89,3,5,0,0,37,0
15481,2523,20,0,2,1,1,2,60101.11,41537.732,1064.39,984.604,2,2,1,0,59,1
9318,3993,41,1,0,0,1,4,86980.93,51957.8,14680.6,550.23,2,5,1,0,111,0
11418,1144,40,1,0,0,1,3,28507.5,22346.57,2880.8,44.46,0,2,0,0,88,1
17858,719,35,1,1,0,2,2,58632.58,32761.268,2180.31,46.24,1,7,0,0,106,1
15887,4319,58,0,2,1,1,4,79638.67,31005.08,1716.94,110.792,1,5,0,0,115,0
2441,2479,43,1,2,1,1,4,114935.58,82674.01,8852.52,942.59,1,2,0,0,101,1
10421,3879,19,0,2,3,1,1,71097.33,52411.34,3683.4,498.16,2,1,0,1,116,0
1322,3800,47,0,2,0,1,4,71815.71,37729.96,11626.54,597.43,3,4,0,0,19,1
1603,4998,-1,1,3,0,1,2,37244.42,22243.71,6557.72,139.72,1,0,0,0,106,0
9945,4658,21,1,2,0,1,1,36476.63,11092.23,3032.48,59.94,3,2,1,0,86,1
8014,4167,42,1,2,0,0,3,71516.95,45223.72,8643.66,150.78,0,1,1,0,116,0
4065,3804,33,1,2,0,1,2,76890.03,43526.71,2733.52,490.44,3,5,1,0,56,1
1294,4889,39,1,0,1,3,0,37933.77,18768.96,2313.14,140.33,1,2,1,0,96,0
2000,2800,30,1,3,2,0,0,61613.15,45880.73,14511.88,129.73,0,2,1,0,84,0
14570,3659,24,0,0,2,0,2,60341.56,36069.26,3062.78,347.49,1,1,0,0,96,0
2063,1107,19,0,2,0,0,4,56609.6,24550.75,8544.72,101.79,1,4,0,0,48,0
1507,353,50,0,2,1,0,2,64791.37,23874.28,1106.86,12.68,1,4,1,0,28,0
11901,4633,42,1,1,1,1,0,78900.35,44614.21,5980.5,151.54,2,7,1,0,36,0
1559,4986,39,1,2,2,1,4,118421.68,37299.25,2990.34,191.83,3,2,0,0,115,1
12209,1390,37,1,3,3,1,1,64097.2,22888.96,141.1,26.36,3,7,0,0,49,1
5577,1750,31,0,2,0,0,1,54820.34,24726.8,5096.62,197.55,1,0,0,0,79,0
17793,2708,37,1,1,1,0,4,84558.45,64454.488,17836.37,91.904,3,1,0,1,34,1
18213,1159,38,1,2,0,1,4,143379.3,83076.48,14695.08,748.336,2,6,0,0,49,1
16318,909,37,1,1,2,1,3,31179.43,15580.508,8320.38,141.804,1,1,1,1,46,1
5611,2527,54,0,2,1,0,4,60217.23,45253.15,2498.88,23.37,1,1,1,0,7,0
18118,451,25,0,2,0,1,0,87824.17,48656.892,3947.89,27.508,1,7,1,0,21,1
5335,4254,20,1,2,2,0,4,71554.63,56031.45,5752.52,20.09,1,4,0,1,43,0
9546,467,-1,0,3,1,1,2,27826.41,9612.81,10670.2,86.19,3,6,0,0,79,1
17953,1324,50,0,2,0,0,2,82256.14,63932.86,16281.6,160.108,1,0,0,0,106,0
4141,378,41,1,2,0,1,2,58620.06,39326.07,11008.7,58.74,1,6,0,0,80,0
15011,3537,27,0,2,0,0,4,71005.81,52764.892,6956.58,341.136,1,6,0,0,115,0
3549,3555,43,1,0,1,1,1,129529.9,44838.67,24078.78,360.05,1,1,1,0,14,0
6016,1295,43,0,0,2,2,3,109275.65,46277.04,8136.1,98.81,1,0,0,0,32,0
6906,2021,33,1,2,0,1,2,37902.13,12695.68,3295.12,1459.25,1,3,1,0,67,1
6720,2810,43,0,0,0,3,4,57209.44,32717.98,10302.04,27.03,1,4,1,1,7,1
1235,2974,48,1,0,1,1,0,58267.65,21506.64,4344.8,19.73,2,3,0,0,93,0
14426,4458,41,0,3,2,0,4,42093.57,13345.01,1508.72,287.28,2,3,0,1,98,1
11450,4483,38,1,1,1,0,1,66769.06,46822.62,5455.7,747.24,3,4,1,0,22,1
17292,103,21,2,0,0,0,3,57384.51,40558.824,21214.75,107.236,2,2,0,0,99,1
2251,2201,50,0,3,1,1,3,63555.33,24830.2,12707.48,284.93,1,7,0,1,51,0
9217,686,44,1,0,1,1,3,122705.96,53455.12,23389.14,10.99,2,1,0,1,27,1
16619,1815,31,1,2,1,1,1,75701.27,37631.6,6551.27,137.22,1,6,0,0,105,0
11478,1618,36,1,0,0,0,0,90984.37,57416.8,8665.48,903.03,2,1,0,0,41,0
12963,4449,42,0,1,1,3,4,51679.06,18938.83,913.24,245.39,2,5,2,1,41,0
14014,2770,38,0,0,0,0,0,48228.3,34489.85,12938.12,91.13,1,2,0,0,27,0
16246,915,18,1,0,0,0,0,81400.95,45428.548,179.01,68.18,1,1,1,0,63,1
13311,1743,36,0,0,1,1,2,72396.97,29141.18,1364.9,203.24,0,2,2,0,105,0
13011,2677,18,2,3,2,0,0,60471.5,43810.34,8064.78,2112.09,1,5,0,0,38,0
18123,2,39,1,1,2,0,4,55088.68,24337.18,16426.9,100.54,0,1,1,0,91,1
16694,3830,43,2,3,0,0,1,95963.68,48939.248,2265.58,30.08,0,6,0,0,115,1
947,887,30,0,2,2,1,3,128237.43,89620.14,2399.52,7.4,3,0,2,0,80,1
15946,3525,39,0,2,2,1,1,103474.27,50281.984,6301.98,95.016,1,5,0,0,36,0
12587,2832,41,0,2,1,0,4,85487.68,48269.64,3584.74,35.79,1,1,0,1,16,0
2970,304,18,1,2,1,1,4,49501.31,26855.01,708.12,62.66,1,6,2,1,40,0
15003,1086,36,0,0,0,1,3,42607.68,20570.676,12473.04,27.64,2,0,1,0,15,0
3885,851,26,1,0,0,1,2,140746.58,87455.06,5902.48,169.65,3,7,0,1,59,1
17936,2026,39,1,3,0,1,2,72603.51,47243.26,10974.75,291.816,2,4,2,0,45,1
15847,3548,48,0,0,1,0,1,62554.65,33052.04,2040.41,68.352,3,2,0,1,96,1
10879,4954,33,2,2,0,0,3,32056.09,23138.99,6458.7,122.25,1,0,1,1,75,0
6697,856,35,0,0,0,0,4,59278.82,23470.44,10975.92,12.37,1,2,0,1,82,0
14379,2895,25,0,3,3,0,4,116287.87,49409.89,4032.48,99.21,1,7,0,0,98,0
15424,3858,37,0,0,1,0,1,69175.64,48665.028,4704.06,69.18,1,2,0,0,6,0
7131,4697,62,0,2,1,1,1,111742.91,45031.31,10882.12,244.45,1,1,1,1,94,0
6058,3409,49,0,2,0,0,1,53328.38,18767.94,111.66,34.27,2,7,0,0,79,0
1840,1939,21,1,1,0,1,1,76306.38,46752.36,4887.98,31.01,2,4,0,0,86,1
1564,1698,30,1,0,0,0,1,67133.14,28802.05,941.08,110.55,3,0,0,0,52,1
3673,2886,35,1,1,1,0,3,43961.75,28866.63,2806.54,116.19,1,7,0,1,15,0
15390,4308,61,0,2,0,1,0,41858.98,14357.408,7719.14,154.012,0,3,0,0,75,1
4311,4984,23,1,2,2,0,2,53806.55,23402.54,830.72,173.79,1,7,0,0,35,0
4698,1180,46,0,2,2,2,1,70220.72,27906.98,8550.92,260.13,1,7,1,0,84,0
3320,813,38,2,2,3,1,2,72800.78,39812.41,1552.16,693.91,3,6,0,1,76,1
5192,619,21,1,2,0,3,3,94216.58,43887.51,10728.12,217.71,1,5,1,0,37,0
4468,4591,31,0,3,1,0,2,64087.17,34296.44,7338.4,16.29,2,1,0,1,98,0
4773,7,33,1,2,1,0,4,125115.03,98229.37,7329.14,19.21,1,0,0,0,75,1
6575,2824,30,0,0,1,0,1,31839.79,11274.45,1322.02,66.09,1,6,1,0,48,1
14011,1353,32,1,1,1,1,0,60113.23,26274.36,6488.14,9.5,1,0,0,0,103,1
4709,423,33,0,0,3,1,1,57915.5,34410.23,547.02,348.13,3,6,0,1,26,1
847,599,18,1,0,1,0,3,55251.27,18994.66,15704.08,28.59,1,6,1,1,75,0
10811,2513,30,1,2,0,1,4,66507.09,32955.49,7596.32,222.51,1,2,2,1,9,0
838,1185,49,0,2,2,1,3,57978.85,28407.36,8324.78,309.53,1,4,2,0,52,0
8740,193,-1,1,0,2,0,2,50724.87,21231.06,7078.18,96.52,1,0,1,0,74,0
7532,3043,49,1,0,0,1,0,134176.77,89107.26,11497.86,24.76,0,3,0,1,105,0
7759,536,27,1,2,0,1,1,156147.73,50988.31,1642.18,255.91,2,7,0,0,52,0
4597,1307,23,1,2,0,0,0,64143.75,34778.68,1805.96,430.0,1,3,0,1,39,0
9609,1442,32,0,2,1,1,4,81674.91,42317.6,16531.38,159.54,1,4,0,0,1,0
5785,4690,50,0,2,2,1,0,22624.83,9074.02,3485.04,115.68,1,6,1,0,111,0
17716,1726,32,1,0,0,1,3,59233.53,21903.744,2714.85,20.876,0,4,1,0,37,0
604,2874,32,1,2,1,1,1,63350.17,36893.79,4756.44,90.21,0,1,0,0,67,0
11847,3580,42,1,0,2,1,1,24468.3,10702.82,1667.66,645.14,1,5,2,0,85,0
14826,4114,44,0,0,2,0,2,85566.5,54946.988,6262.09,10.844,1,0,0,0,36,0
7225,740,-1,1,0,2,1,2,41898.42,17799.73,1316.5,530.02,1,4,0,0,56,0
2311,618,32,0,2,2,0,0,127147.72,46202.86,10355.44,23.2,3,6,0,1,64,1
12262,3860,40,1,2,1,3,3,60310.78,38521.31,5419.64,213.8,1,6,1,0,96,0
14209,212,26,1,2,0,0,2,78535.29,37435.76,14966.74,128.65,2,6,0,1,27,0
1982,4616,34,0,0,0,1,4,45535.53,15621.48,1076.28,81.57,1,5,0,0,92,0
8391,613,27,1,2,0,1,3,79122.79,59520.07,11313.28,1274.29,3,2,0,0,83,1
8677,1130,30,0,2,2,0,4,45828.1,35572.03,8575.52,273.72,1,0,0,0,21,0
5728,231,42,0,2,0,0,3,58944.75,22800.76,4066.04,353.03,3,2,1,1,90,1
2823,1961,36,1,3,2,0,2,87757.63,56061.15,17638.74,117.03,2,1,1,0,75,1
4551,224,37,0,2,0,1,4,85562.91,52584.22,18287.54,96.84,2,6,0,1,112,0
5336,860,35,1,2,1,1,1,43110.72,27128.72,16524.06,253.3,1,3,0,0,80,0
4453,1881,-1,0,2,0,1,4,71429.31,22102.38,10044.92,49.12,3,0,0,0,114,1
17058,2298,34,1,1,3,0,0,74275.55,41089.204,10230.08,134.752,1,0,1,0,108,0
3749,2769,34,0,2,2,0,0,90605.97,44683.82,10458.62,669.29,3,1,0,0,23,1
14010,2802,-1,0,0,2,1,0,34891.8,15308.59,2433.2,225.64,0,7,0,1,85,0
8001,1712,41,0,2,0,0,0,82652.21,61106.92,7975.96,408.47,2,2,0,0,40,0
16551,1522,44,1,0,2,0,1,84139.36,39846.256,14602.79,342.376,1,0,0,1,97,0
16672,739,43,2,2,1,1,1,50934.97,30516.564,5074.62,417.5,3,5,1,0,109,0
9079,713,54,0,2,0,0,0,72017.7,37137.42,7823.6,14.75,3,2,2,1,17,1
524,2482,21,1,2,1,0,4,65214.77,34144.7,1300.26,1347.87,1,3,0,0,67,1
14391,1320,18,1,0,1,0,2,122930.21,74381.95,745.06,198.89,2,6,0,1,109,0
9139,3380,40,0,0,0,1,4,112791.83,56660.3,12246.12,131.57,1,0,0,1,20,0
8450,4832,38,2,2,3,0,2,51713.41,33083.31,2744.58,40.61,0,2,2,0,65,0
16279,4387,40,1,0,2,1,0,32085.91,21584.872,144.92,86.992,1,2,2,0,95,0
