TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,Terrorism,UserTenure,txn_month,txn_day,email_domain,Income_y,Expenditure_y,GiftsTransaction_y,IsFraud
2241,1350,40,0,1,0,3,3,2,3,6,0,-37.0201,144.9646,1,85,5,23,2,128795.4,67049.0,19032.36,0
12308,1803,60,0,2,0,3,3,7,3,6,0,-31.840233,145.612793,0,30,12,5,0,95786.53,55417.62,23975.36,1
14656,4380,36,0,2,2,2,1,4,3,6,0,-37.0201,144.9646,1,84,12,12,2,80381.28,52163.34,3196.15,0
13457,1984,35,0,3,1,2,3,5,3,5,0,-31.840233,145.612793,1,25,9,25,3,7035.08,4920.48,454.88,0
6310,3930,23,1,3,1,1,1,3,3,4,0,-31.840233,145.612793,1,22,2,7,2,130959.8,99954.04,10571.36,0
9219,2662,23,0,3,1,2,2,5,3,6,0,-37.0201,144.9646,0,82,12,1,2,65665.04,45956.95,9662.5,1
10397,1992,40,1,3,1,3,0,5,3,3,0,-25.042261,117.793221,1,117,10,26,5,80050.5,50254.6,7494.4,0
5517,491,21,1,2,3,3,2,3,3,6,0,-31.840233,145.612793,1,25,8,12,2,27120.14,17471.3,537.86,1
2436,4607,55,1,2,2,3,1,1,3,4,0,-37.0201,144.9646,1,3,10,20,5,90668.36,46402.38,2547.9,0
4689,700,31,0,0,0,2,2,3,3,6,0,-37.0201,144.9646,1,28,6,2,5,89264.71,65875.02,3908.8,1
13861,4533,-1,0,1,0,2,3,0,3,6,1,-31.840233,145.612793,0,5,7,5,2,45593.18,31770.83,3832.1,0
9470,144,40,0,1,1,3,0,1,2,7,0,-31.840233,145.612793,0,108,12,25,1,53712.12,28831.92,8282.08,1
15443,43,29,0,1,0,3,4,7,3,0,0,-37.0201,144.9646,1,17,12,15,1,65759.43,47413.624,3474.63,0
6856,3227,41,0,3,0,3,1,3,2,7,1,-31.840233,145.612793,1,57,10,3,4,129214.91,72704.97,36455.0,1
13052,4936,35,1,3,1,2,1,4,2,4,0,-19.491411,132.550964,0,100,11,17,2,122029.51,40809.04,6484.96,1
13248,4466,45,1,3,0,2,1,3,1,4,0,-31.840233,145.612793,1,54,12,13,2,57018.92,36417.68,4018.04,0
6654,1600,37,0,1,3,3,1,2,2,1,1,-37.0201,144.9646,1,14,10,4,1,63498.82,38389.77,6095.52,1
1425,2301,40,0,3,0,3,4,0,2,5,0,-31.840233,145.612793,0,101,12,23,2,63849.79,24985.7,8700.88,1
5027,2781,27,1,3,0,3,2,0,0,6,0,-20.917574,142.702789,0,17,12,30,5,65920.76,47442.78,14634.08,1
5281,4654,-1,1,3,0,2,1,3,0,0,1,-31.840233,145.612793,0,50,10,10,2,74695.79,46966.72,1256.76,1
12618,4615,47,1,1,2,2,0,6,2,7,0,-37.0201,144.9646,1,46,7,13,3,79606.82,34507.21,1785.56,1
1502,854,39,1,1,1,2,2,3,3,4,0,-20.917574,142.702789,1,78,7,28,1,45772.53,20843.21,589.24,1
9799,2507,-1,0,1,1,0,2,1,3,5,1,-37.0201,144.9646,1,1,12,6,4,52907.05,27076.92,8064.24,0
18012,4864,36,0,3,1,2,4,5,1,4,0,-31.840233,145.612793,0,99,2,4,5,85410.15,63538.536,7348.78,0
678,4439,31,1,1,3,2,2,1,3,5,1,-31.840233,145.612793,1,59,10,4,5,70964.37,25924.59,3234.84,0
6673,3813,33,0,2,2,2,0,1,2,4,0,-31.840233,145.612793,0,24,12,29,5,107817.18,51126.82,2680.1,1
5851,4065,30,1,3,3,3,0,5,3,2,1,-20.917574,142.702789,0,5,4,1,5,45192.52,27761.33,6137.3,1
7194,1168,31,0,3,0,3,3,3,0,6,0,-31.840233,145.612793,1,85,7,28,2,82875.09,32720.78,6378.36,0
10095,1034,44,1,3,2,3,0,4,3,4,1,-20.917574,142.702789,1,52,2,22,4,28983.41,18901.68,1307.14,0
13123,31,27,0,3,0,3,4,3,3,0,2,-20.917574,142.702789,0,17,6,25,4,91120.64,40810.08,5211.92,0
5053,2892,42,0,1,0,2,0,0,0,5,0,-37.0201,144.9646,1,69,8,29,5,78636.08,48184.33,2434.2,0
1850,256,29,2,1,0,0,3,1,2,6,0,-31.840233,145.612793,1,80,12,30,1,27504.36,8745.85,1556.0,1
6522,2041,50,1,2,1,3,1,0,2,3,1,-37.0201,144.9646,1,95,7,24,2,61903.08,42155.26,9662.3,0
1070,3931,57,1,3,3,1,1,1,3,1,0,-31.840233,145.612793,1,16,12,1,4,80647.34,61171.03,8453.58,0
14575,445,29,0,2,1,3,4,7,3,7,0,-37.0201,144.9646,1,51,6,16,0,36946.59,20043.49,2701.56,0
6784,2019,32,2,1,0,2,4,4,2,4,1,-31.840233,145.612793,1,55,10,13,0,86425.38,46580.18,3915.18,1
2772,1859,43,0,1,1,2,4,1,3,6,0,-31.840233,145.612793,0,60,11,22,2,35519.95,19109.67,1494.56,0
3392,2985,32,0,3,1,2,2,2,1,2,1,-31.840233,145.612793,1,17,5,9,2,46394.94,34531.52,5742.14,1
1099,3010,42,0,3,1,2,3,5,0,1,1,-31.840233,145.612793,1,28,12,12,2,59241.95,31296.25,398.02,0
16228,1534,36,0,3,1,2,1,6,2,0,0,-30.000233,136.209152,1,98,10,3,4,72788.07,43368.468,274.29,1
15910,4328,43,0,3,2,3,3,0,2,5,0,-20.917574,142.702789,1,1,3,15,2,66525.74,27694.668,8357.47,1
418,3679,51,0,0,1,2,3,3,2,4,0,-37.0201,144.9646,1,85,7,3,2,43678.37,20575.65,1263.22,1
12954,2022,44,0,1,3,3,2,4,3,6,0,-31.840233,145.612793,1,48,8,24,2,72248.3,57694.26,4389.36,1
5819,3290,35,0,3,1,3,3,4,3,5,1,-37.0201,144.9646,1,71,7,24,2,38806.94,14110.38,2229.72,0
12166,3869,31,0,1,1,2,4,2,2,4,1,-20.917574,142.702789,1,76,3,29,5,47116.79,27157.64,1376.3,1
10139,3855,37,2,0,2,3,3,7,3,1,0,-35.473469,149.012375,0,83,12,18,2,52705.01,24864.99,4787.46,0
10491,2078,30,0,3,0,1,0,3,3,7,0,-31.840233,145.612793,1,76,7,14,5,144448.46,92633.44,9683.6,0
16382,2630,34,0,1,0,0,2,5,3,5,0,-20.917574,142.702789,1,59,7,7,4,95300.57,29250.2,3069.63,1
12553,2886,35,0,0,1,2,3,7,3,7,0,-20.917574,142.702789,0,15,12,13,4,43961.75,28866.63,2806.54,0
18092,472,59,1,3,2,3,1,4,1,4,0,-37.0201,144.9646,0,94,2,13,2,68978.59,25619.232,5420.91,0
8400,877,-1,0,3,0,2,4,4,3,7,2,-37.0201,144.9646,1,19,10,31,2,61284.85,36604.93,2428.54,0
11366,3203,45,0,3,2,3,4,3,0,6,0,-37.0201,144.9646,1,58,4,20,0,147459.11,81170.89,4568.18,0
13829,4763,27,0,3,1,3,3,3,0,0,0,-31.840233,145.612793,0,67,1,16,0,56640.92,26641.06,2859.58,0
4893,2256,40,0,1,0,3,0,4,3,5,0,-37.0201,144.9646,0,94,8,24,5,84798.1,33905.18,1352.76,0
8720,1636,-1,1,3,1,2,2,3,0,4,1,-37.0201,144.9646,1,111,5,10,4,43586.86,26467.91,3243.62,0
8971,2201,50,1,2,1,3,3,3,0,4,0,-25.042261,117.793221,0,51,11,4,3,63555.33,24830.2,12707.48,1
722,1046,-1,0,1,1,2,4,7,3,5,2,-31.840233,145.612793,0,14,8,27,5,99016.48,54051.94,1217.08,1
5176,2955,29,0,1,1,3,4,2,2,3,0,-31.840233,145.612793,0,78,12,20,1,105727.69,82090.6,8606.42,1
10153,645,40,1,3,0,3,1,7,3,3,1,-31.840233,145.612793,0,22,8,31,5,105447.65,38679.52,10615.08,0
1860,2639,-1,0,3,1,2,0,0,0,2,0,-25.042261,117.793221,1,114,9,28,5,86597.33,53549.57,1701.58,1
16900,4710,50,2,3,1,3,0,6,1,6,0,-20.917574,142.702789,1,23,5,30,4,30948.46,15431.476,5193.17,0
1687,4026,43,1,3,1,2,1,4,0,2,0,-25.042261,117.793221,1,20,11,24,2,106892.35,70577.15,20958.4,0
8498,2386,35,1,1,0,0,1,0,3,3,0,-31.840233,145.612793,0,65,3,19,5,94281.25,73284.37,1662.22,0
17454,3840,39,1,3,1,0,0,2,1,3,1,-31.840233,145.612793,1,66,5,15,2,95208.03,67887.5,6795.99,0
1992,3625,32,0,1,1,2,1,4,3,4,0,-37.0201,144.9646,1,2,9,19,2,65913.46,52730.11,6618.3,0
10524,891,18,0,3,2,3,0,7,1,7,2,-37.0201,144.9646,1,57,11,25,2,121950.34,74309.28,10054.54,0
13337,3181,27,0,3,0,3,1,7,3,4,1,-31.840233,145.612793,0,42,6,22,0,70457.42,40805.61,682.16,1
13561,4442,-1,1,2,1,2,2,5,3,2,0,-25.042261,117.793221,1,101,2,3,2,61958.78,40981.45,5210.54,0
14945,4633,42,2,0,1,3,0,1,0,2,0,-31.840233,145.612793,1,36,10,27,5,78900.35,44435.752,5863.24,0
12008,118,24,1,3,1,3,3,1,3,2,0,-31.840233,145.612793,0,59,12,24,4,43042.07,16370.43,4366.82,0
6117,2122,45,1,1,0,3,3,7,3,7,1,-31.840233,145.612793,1,6,7,10,4,61229.55,29767.06,4482.2,0
3459,16,38,1,0,2,3,0,5,3,7,2,-35.473469,149.012375,1,102,8,10,2,46999.47,34339.15,1102.74,1
6567,4385,21,1,3,1,2,3,3,2,4,0,-31.840233,145.612793,0,36,12,28,2,76718.51,36012.01,7624.14,1
17244,3807,54,0,3,1,2,1,2,3,4,0,-37.0201,144.9646,0,109,9,18,5,39560.67,13853.512,1862.52,1
15460,1853,34,1,1,0,3,0,2,3,0,1,-31.840233,145.612793,1,104,9,12,2,55240.65,24483.752,1057.25,0
9296,661,-1,0,3,1,2,2,6,3,5,0,-31.840233,145.612793,0,38,12,23,5,65237.38,34032.61,5850.12,0
12049,2591,-1,1,3,0,2,3,5,3,1,0,-37.0201,144.9646,1,49,11,23,2,84913.43,49492.88,11985.76,0
16147,795,34,1,3,1,2,1,2,3,5,1,-31.840233,145.612793,1,9,12,7,5,65904.81,39871.672,8770.94,0
8949,793,-1,0,2,0,3,0,0,1,0,1,-31.840233,145.612793,1,90,5,20,3,34054.59,16896.15,1163.0,1
5492,3108,20,1,0,0,3,2,3,3,5,0,-20.917574,142.702789,1,46,11,6,2,31735.84,11627.68,2246.04,1
16874,928,22,0,3,0,3,0,3,2,2,0,-20.917574,142.702789,1,60,10,2,2,94482.89,41733.248,16910.99,1
14674,4347,26,1,3,1,2,4,5,0,4,0,-37.0201,144.9646,0,8,7,18,2,29164.39,15204.0,6594.78,0
574,4896,30,0,1,1,3,0,5,1,5,0,-31.840233,145.612793,1,60,3,27,2,53391.48,41193.9,7200.24,0
8449,2454,43,1,3,0,0,3,7,0,5,0,-37.0201,144.9646,1,11,1,30,4,37524.19,15568.51,2913.1,0
15513,3945,18,1,0,0,3,2,0,0,3,0,-20.917574,142.702789,1,106,10,21,2,68689.1,41762.348,6869.67,0
9232,4296,30,1,2,0,3,0,6,3,3,1,-31.840233,145.612793,1,88,8,15,4,109332.14,85520.36,9495.48,0
16396,373,46,1,0,1,3,4,7,3,6,2,-35.473469,149.012375,1,69,4,26,2,87529.2,67962.34,2351.66,0
13147,4239,-1,0,3,1,3,4,0,3,2,1,-25.042261,117.793221,0,79,7,1,2,75756.74,50358.64,3961.4,1
3625,1001,18,2,3,2,2,1,7,0,6,0,-37.0201,144.9646,1,81,10,18,2,69565.18,37689.72,6691.34,0
16295,300,48,0,3,1,3,4,1,3,2,0,-19.491411,132.550964,1,31,12,25,5,90836.89,58311.844,5664.87,0
17381,400,28,1,2,1,3,2,4,0,5,0,-41.640079,146.315918,1,101,11,26,2,36902.58,15027.868,2051.21,0
8695,1123,41,0,1,1,2,3,6,2,1,1,-20.917574,142.702789,1,79,3,9,2,36932.97,28362.77,301.0,1
16172,1862,34,0,3,0,2,4,5,0,0,0,-25.042261,117.793221,1,113,9,28,2,21657.6,11527.812,2796.26,0
10514,10,-1,0,1,1,3,2,2,3,2,0,-31.840233,145.612793,1,3,3,5,2,73827.19,42587.24,5636.92,0
848,749,38,0,1,2,1,2,4,2,1,1,-37.0201,144.9646,1,47,10,5,5,75094.48,39432.35,3997.84,1
2248,2112,41,2,2,1,3,0,5,0,0,1,-41.640079,146.315918,1,58,8,14,2,71410.6,48853.36,276.68,0
5616,4932,49,0,3,1,2,3,3,3,6,0,-37.0201,144.9646,1,81,6,14,4,34932.8,11224.17,1137.28,0
8564,2439,37,1,1,2,2,3,7,3,1,1,-31.840233,145.612793,1,101,12,26,2,41238.96,21724.39,9831.62,0
17346,621,34,0,0,2,3,1,3,2,0,0,-37.0201,144.9646,1,99,8,28,2,117120.91,43147.516,1508.32,1
14580,4685,40,0,3,0,3,4,2,2,4,2,-37.0201,144.9646,0,22,12,27,4,28040.21,12034.34,333.84,1
8118,4682,25,0,3,3,3,3,5,3,6,1,-37.0201,144.9646,1,77,11,3,2,118156.23,44125.51,4494.66,0
5303,990,-1,1,2,0,2,1,5,3,1,1,-31.840233,145.612793,1,81,12,6,4,54504.9,38948.96,3958.5,0
4052,3806,-1,1,2,1,3,1,4,3,2,0,-31.840233,145.612793,1,86,6,17,2,38990.15,23079.75,1019.74,0
15620,2663,39,1,3,1,3,2,3,0,3,1,-31.840233,145.612793,1,95,10,4,2,43325.71,33433.968,595.96,0
16807,835,38,1,0,3,3,4,1,3,3,1,-20.917574,142.702789,1,101,12,1,2,80620.14,27030.276,367.08,0
4076,4907,39,0,0,2,2,3,3,1,2,0,-31.840233,145.612793,1,24,3,21,2,59718.58,22769.2,2006.14,1
997,4479,39,0,3,1,2,0,3,0,0,0,-20.917574,142.702789,1,98,9,3,5,52770.2,37020.9,2690.3,1
4332,4422,48,1,1,0,2,3,1,2,7,0,-20.917574,142.702789,0,57,9,8,2,60111.37,41998.25,7777.04,1
9368,1619,49,0,1,2,3,2,0,2,7,0,-25.042261,117.793221,0,38,12,10,2,36709.08,13802.11,2177.58,1
551,4700,36,0,2,0,2,0,5,0,6,0,-31.840233,145.612793,0,75,5,24,2,46645.11,17899.1,103.4,0
16434,517,27,1,3,1,3,1,5,3,5,0,-20.917574,142.702789,0,19,12,29,2,84965.02,35689.468,5852.04,0
4372,4200,46,1,3,2,2,2,5,3,3,1,-31.840233,145.612793,1,49,2,9,2,117211.83,85588.84,2851.18,0
3497,3362,34,0,1,0,2,4,1,3,0,0,-37.0201,144.9646,1,54,10,20,2,80334.77,35611.5,2033.42,0
11119,1070,30,1,3,0,3,0,1,3,6,0,-37.0201,144.9646,1,103,3,11,0,27115.84,17752.15,7029.82,1
13082,2210,21,0,3,0,3,2,5,3,5,0,-37.0201,144.9646,1,72,11,18,2,55242.08,18470.39,3565.22,0
8032,4356,41,1,3,0,2,1,5,3,5,1,-30.000233,136.209152,0,55,7,5,4,39045.69,15311.6,2685.7,0
1407,3646,40,0,1,1,3,3,0,2,7,1,-25.042261,117.793221,1,103,2,1,2,71515.01,28031.18,26412.24,1
16816,589,33,1,3,0,2,3,6,0,3,1,-19.491411,132.550964,1,25,12,18,2,58836.07,36066.892,1482.57,0
13630,3505,-1,0,1,0,2,4,2,3,6,1,-37.0201,144.9646,1,44,1,3,2,128936.92,57886.69,12338.46,0
15953,966,34,1,3,1,3,4,4,3,1,0,-20.917574,142.702789,1,113,12,28,0,63936.76,26749.132,1544.16,0
693,1102,46,0,1,1,2,3,5,0,4,2,-25.042261,117.793221,0,68,4,2,4,80144.44,61069.72,1560.56,0
5011,2571,28,0,2,0,3,0,5,3,0,0,-37.0201,144.9646,1,32,10,19,2,60279.13,29749.84,2658.74,0
3443,465,-1,0,2,1,3,1,5,0,3,1,-31.840233,145.612793,1,46,7,20,4,47417.74,25913.61,4578.38,0
9174,4288,-1,0,3,2,3,0,0,0,1,0,-25.042261,117.793221,1,73,12,20,0,40296.83,27164.02,9320.04,0
4175,3741,-1,1,2,2,2,2,4,3,1,0,-37.0201,144.9646,1,61,11,25,2,102098.54,36394.21,13199.18,1
4222,284,23,1,2,1,3,0,0,2,6,0,-31.840233,145.612793,1,4,8,25,2,68361.2,29865.58,5299.7,1
8283,1459,26,0,1,1,2,4,1,3,3,0,-31.840233,145.612793,0,107,5,10,2,64063.24,51138.23,11318.26,0
10458,1719,-1,0,3,0,3,2,2,3,3,0,-35.473469,149.012375,0,40,1,6,5,44592.66,21083.31,3915.3,0
14727,3269,37,0,3,1,2,2,2,2,7,0,-20.917574,142.702789,0,118,12,6,1,50027.58,17702.644,7340.27,1
13021,3274,40,0,3,0,3,4,5,2,1,2,-20.917574,142.702789,1,4,11,2,2,89819.4,53665.15,1503.38,1
17684,201,27,1,3,0,3,1,4,3,4,2,-20.917574,142.702789,1,24,11,21,5,45935.61,31699.016,1655.27,0
261,1936,36,0,3,1,3,1,1,3,2,0,-31.840233,145.612793,0,35,11,20,5,47030.5,23131.81,6274.14,0
17649,2178,34,0,1,1,3,2,0,3,6,0,-20.917574,142.702789,1,43,2,12,5,48259.54,23180.684,992.78,0
5497,12,-1,0,3,1,2,1,3,3,0,0,-37.0201,144.9646,1,21,10,29,1,142491.41,65098.74,795.0,0
13398,4457,-1,1,3,3,3,3,7,3,0,1,-31.840233,145.612793,1,67,11,8,2,48757.96,29916.98,938.26,0
4016,200,33,1,1,0,2,1,2,1,0,1,-25.042261,117.793221,1,64,1,31,5,72891.88,29468.42,5741.44,1
3626,1893,44,0,1,2,2,0,1,1,3,0,-37.0201,144.9646,0,70,8,29,2,39958.79,29785.11,744.3,0
12560,1995,-1,0,3,1,2,3,0,3,1,0,-20.917574,142.702789,1,17,12,7,2,97074.84,47511.29,11555.36,0
445,2241,31,1,1,1,2,1,1,0,2,0,-30.000233,136.209152,1,56,12,26,4,82537.38,46863.31,22063.46,1
6752,3597,47,0,3,1,2,0,5,0,6,0,-30.000233,136.209152,1,13,8,7,2,34432.7,13942.74,277.84,0
5111,267,-1,0,3,1,2,4,5,3,4,0,-37.0201,144.9646,1,106,12,10,2,41354.41,12571.42,9075.0,0
3555,136,32,0,3,0,2,0,3,3,4,0,-31.840233,145.612793,1,42,12,12,2,79866.39,50556.56,1135.84,0
15137,233,31,1,2,1,2,1,4,3,2,2,-31.840233,145.612793,1,58,8,26,4,97106.21,46047.172,3399.0,1
7338,3222,23,2,1,1,3,1,5,1,6,2,-37.0201,144.9646,0,92,12,1,5,100730.31,42468.6,3616.6,1
3367,3074,29,0,1,0,3,1,1,0,6,2,-30.000233,136.209152,1,1,7,6,4,37498.65,21872.99,5229.76,1
13619,370,40,0,0,3,3,2,0,2,2,0,-31.840233,145.612793,1,91,5,10,2,35457.03,18725.39,9587.24,1
2526,1213,32,1,0,2,2,0,3,3,7,0,-20.917574,142.702789,1,92,6,11,0,70224.31,39306.09,11029.92,1
17606,4108,32,2,3,0,3,4,1,1,5,1,-25.042261,117.793221,1,17,11,22,4,71359.61,51682.78,725.04,0
16656,2818,21,0,3,3,3,0,3,0,2,0,-31.840233,145.612793,0,85,10,31,5,77381.56,48643.616,336.78,0
1168,1461,34,0,3,0,3,0,0,3,6,0,-37.0201,144.9646,0,97,10,31,1,35780.32,17060.33,3780.24,0
4144,2128,31,0,1,1,0,2,1,3,4,2,-31.840233,145.612793,1,76,11,13,2,31991.79,23654.39,2283.64,0
7892,4674,45,0,3,0,2,0,1,1,6,1,-20.917574,142.702789,1,31,2,5,2,67453.51,25363.89,952.92,1
8276,2840,25,0,2,3,3,4,7,3,2,0,-37.0201,144.9646,0,9,3,4,2,75788.53,51707.1,11349.56,0
3149,1486,50,0,1,1,2,3,5,3,4,2,-37.0201,144.9646,1,23,10,23,0,114144.43,46779.71,7628.3,1
880,4621,36,1,3,1,2,3,7,2,3,0,-35.473469,149.012375,0,110,11,24,2,78277.17,23843.38,792.96,0
6747,4831,28,1,3,0,3,3,3,3,7,0,-37.0201,144.9646,1,73,2,6,2,67826.46,26706.2,20375.98,1
14463,50,42,1,3,1,3,0,7,0,4,1,-31.840233,145.612793,1,87,9,3,4,160589.29,107253.6,14677.02,0
7572,3849,57,0,1,1,1,0,5,2,7,0,-20.917574,142.702789,1,62,8,30,1,81604.72,33514.27,9194.78,1
17890,3263,40,0,2,2,2,4,2,0,1,0,-37.0201,144.9646,1,67,2,1,1,149790.18,78891.308,18674.73,0
1467,1746,26,0,1,1,2,3,2,0,5,0,-37.0201,144.9646,1,10,11,3,4,78554.57,54932.52,5035.36,1
8154,3757,-1,1,1,1,2,4,5,0,7,1,-35.473469,149.012375,0,6,11,21,5,151193.97,82447.08,5978.68,0
15015,2333,37,1,3,0,2,2,6,1,7,1,-31.840233,145.612793,1,104,12,17,4,159837.02,52674.756,7351.45,0
6537,1602,36,0,1,0,3,2,5,1,5,1,-20.917574,142.702789,1,53,11,11,2,35659.6,17911.37,4009.34,1
452,693,46,1,3,2,2,4,4,1,4,0,-25.042261,117.793221,0,25,11,9,4,71980.98,50615.06,18557.42,0
4137,530,46,0,0,0,3,0,5,3,1,1,-20.917574,142.702789,1,24,6,11,0,146494.0,71633.35,3174.98,0
3039,1780,-1,1,3,0,2,1,0,0,6,0,-31.840233,145.612793,1,83,11,8,5,70022.35,26940.8,5325.38,0
4150,420,28,1,1,1,2,2,2,0,4,1,-31.840233,145.612793,0,97,10,23,2,77734.81,37710.48,7652.78,0
18072,3409,49,1,3,0,2,1,0,0,0,0,-25.042261,117.793221,1,79,9,26,2,53328.38,18692.868,109.47,0
17869,414,49,0,0,0,3,1,4,0,0,1,-31.840233,145.612793,1,49,12,6,2,86000.45,48670.696,16289.27,0
14032,4766,21,0,3,0,2,1,7,0,7,2,-37.0201,144.9646,0,55,6,28,4,90032.47,36192.43,4284.86,0
579,3396,39,0,2,2,2,2,5,0,7,1,-37.0201,144.9646,1,105,12,11,0,73060.07,33032.48,591.2,0
6571,3101,39,1,3,2,2,3,7,3,2,0,-31.840233,145.612793,1,33,12,28,2,58247.39,20104.76,782.8,0
7467,4091,32,0,3,1,3,3,4,3,6,0,-37.0201,144.9646,0,6,11,13,5,82432.87,28011.28,2335.32,0
15101,1782,54,0,3,0,0,4,1,0,0,1,-25.042261,117.793221,0,91,4,16,2,84498.96,53210.096,33215.1,0
12122,4820,23,0,2,2,3,4,2,3,0,0,-25.042261,117.793221,1,27,4,13,2,104389.56,62009.81,11003.56,0
16162,1658,39,0,0,3,2,0,4,3,4,1,-20.917574,142.702789,1,103,1,23,4,70648.8,30021.592,5120.74,1
13935,2787,20,0,1,1,3,1,5,0,6,0,-31.840233,145.612793,1,12,8,19,1,35364.16,21771.64,6465.3,0
4157,2514,-1,1,3,0,2,2,6,0,6,1,-30.000233,136.209152,0,23,10,6,2,117544.28,58095.57,13093.82,1
6349,495,29,0,3,3,1,1,3,3,2,1,-31.840233,145.612793,1,117,10,17,5,53320.51,18175.18,4760.9,1
11799,1391,31,1,2,0,3,2,4,3,2,0,-31.840233,145.612793,1,47,8,1,0,107635.54,46062.73,8454.7,1
15017,3161,38,1,3,0,3,4,0,0,6,0,-31.840233,145.612793,1,44,7,11,5,83915.17,49433.124,125.55,1
402,4392,35,1,3,0,2,3,3,3,4,0,-31.840233,145.612793,1,92,6,13,2,43684.39,32800.73,3624.86,1
4428,867,24,1,3,1,3,0,0,1,7,0,-31.840233,145.612793,1,10,9,15,1,87015.31,68537.29,958.54,0
10276,4299,26,0,0,1,2,2,2,2,4,1,-37.0201,144.9646,0,116,1,21,0,52193.72,23516.06,6577.18,1
3057,2940,49,0,1,3,3,1,4,0,0,0,-31.840233,145.612793,1,84,12,25,4,40328.69,27982.55,4373.2,0
10190,3121,-1,0,3,0,3,3,1,2,7,0,-37.0201,144.9646,1,51,9,26,5,59674.74,21306.69,6488.06,1
7060,2836,25,1,2,1,3,0,6,0,4,0,-31.840233,145.612793,0,103,12,4,2,150327.86,70359.29,3050.88,0
164,4596,37,0,3,1,2,2,6,0,4,0,-31.840233,145.612793,1,39,10,25,2,73074.92,50016.6,1401.5,1
17535,302,38,1,3,1,3,4,6,3,3,0,-20.917574,142.702789,1,34,10,5,3,105711.4,80000.164,7464.76,0
10390,591,33,0,3,1,3,4,6,0,3,0,-31.840233,145.612793,1,20,3,4,2,149695.85,110277.44,29730.76,0
3317,3581,-1,1,3,1,2,3,1,3,3,0,-37.0201,144.9646,0,46,9,2,4,41476.62,29589.98,4842.86,0
7865,2846,30,1,3,2,3,1,1,3,7,0,-20.917574,142.702789,1,93,12,22,4,63779.5,39462.18,4105.04,0
12126,187,34,2,3,0,2,3,0,3,2,1,-31.840233,145.612793,1,106,7,15,1,129004.01,57061.89,11776.48,1
6851,4253,40,0,0,0,3,2,5,0,7,0,-37.0201,144.9646,1,59,10,11,0,37298.48,29832.51,682.26,1
1847,4606,32,0,1,3,2,0,3,3,2,1,-30.000233,136.209152,1,38,8,13,2,35699.41,15549.96,1864.24,1
16213,4548,46,0,3,0,2,0,7,3,4,2,-31.840233,145.612793,1,29,12,22,2,49397.11,30216.56,12595.96,0
1334,1644,29,1,1,1,0,4,1,3,0,1,-20.917574,142.702789,1,93,8,22,5,49762.02,37818.74,3624.6,1
8779,1063,38,0,1,2,3,2,5,2,4,0,-20.917574,142.702789,1,102,5,7,2,48759.1,29060.22,3146.24,1
17215,4006,25,0,2,1,3,2,4,3,4,0,-25.042261,117.793221,1,3,12,27,2,5229.82,1642.116,250.31,1
14111,4292,53,1,3,0,2,0,5,2,0,2,-31.840233,145.612793,1,82,9,14,4,56405.44,17952.1,2209.88,1
8945,3239,37,1,3,1,2,3,7,3,2,0,-31.840233,145.612793,1,12,3,14,2,80666.37,24434.47,6654.7,0
17075,765,29,1,3,0,2,1,0,2,1,1,-35.473469,149.012375,1,75,12,9,2,53647.82,35126.868,14862.34,1
6997,560,-1,1,3,1,3,3,5,2,7,1,-30.000233,136.209152,1,9,7,26,2,58684.67,21879.55,5231.44,1
706,4325,33,0,0,2,3,2,0,3,3,0,40.74255,-84.10523,1,88,7,5,0,37326.88,12119.19,2308.2,0
3491,512,41,0,3,0,3,4,0,3,7,0,-31.840233,145.612793,1,96,9,19,4,123474.14,95608.61,12055.2,0
4573,3384,44,0,3,0,3,0,6,3,3,0,-37.0201,144.9646,0,83,11,30,5,78149.63,30980.17,6698.1,0
14077,2753,45,0,1,1,3,0,0,3,2,1,-31.840233,145.612793,1,105,5,24,4,87269.21,67260.34,26000.52,0
7706,1089,-1,2,1,1,3,3,1,3,5,0,-30.000233,136.209152,1,106,12,24,4,54864.85,29750.43,5182.2,0
7054,1392,34,0,0,2,2,0,0,0,1,0,-37.0201,144.9646,1,104,5,21,4,62675.04,49081.47,4205.68,0
5580,1406,26,1,2,1,2,4,1,3,7,0,-20.917574,142.702789,1,80,11,25,2,96720.27,39723.77,7737.94,0
3151,960,35,1,3,0,3,4,5,3,3,0,-20.917574,142.702789,1,21,11,17,2,136278.7,48070.29,9288.46,0
6617,4952,53,1,2,2,2,1,1,3,5,1,-31.840233,145.612793,1,69,6,11,5,42466.58,18134.25,2931.94,0
4784,2460,-1,0,3,0,3,1,7,3,3,1,-20.917574,142.702789,0,86,11,16,2,46032.8,33183.51,4534.74,0
4022,1602,-1,0,1,0,3,2,0,0,4,1,-20.917574,142.702789,1,53,11,18,2,35659.6,17911.37,4009.34,0
12163,1956,18,0,3,3,3,0,5,2,4,0,-20.917574,142.702789,0,66,9,29,1,79371.21,27967.65,4957.36,1
9266,4565,50,1,3,1,0,0,1,0,6,0,-20.917574,142.702789,1,109,12,10,5,96849.44,32631.78,16653.76,1
13714,1472,-1,1,3,1,2,1,5,3,6,1,-37.0201,144.9646,1,9,5,7,2,95817.87,46759.87,14516.68,0
